timestamp_utc,coin,text,sentiment_compound,sentiment_label,raw_event
2025-11-14T09:00:01.845586+00:00,solana,"Detect PAID DEXScreener: $WOJAK2 👇
                                                                     PUMPFUN SOLANA
CA: 49st6Fs3t9kJx7wxLywWSSYft6atdYvcM8mgKgGppump

VolumeBuy 24H:  $24,226  | VolumSell 24H:  $19,477 
Liquid:  $0 | MC:  $17,684

Check Chart Buy 👉 https://t.co/KHl3n11aRV",0.0,neutral,"{""data"": {""tweetId"": ""1989256995199680645"", ""username"": ""dexsignals"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989256995199680645"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:00:00 +0000 2025"", ""author"": {""handle"": ""dexsignals"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1903238940271976448/xQMKX505_normal.jpg"", ""name"": ""Dex signals""}}, ""body"": {""text"": ""Detect PAID DEXScreener: $WOJAK2 👇\n                                                                     PUMPFUN SOLANA\nCA: 49st6Fs3t9kJx7wxLywWSSYft6atdYvcM8mgKgGppump\n\nVolumeBuy 24H:  $24,226  | VolumSell 24H:  $19,477 \nLiquid:  $0 | MC:  $17,684\n\nCheck Chart Buy 👉 https://t.co/KHl3n11aRV"", ""urls"": [{""name"": ""gmgn.ai/sol/token/7N9j…"", ""url"": ""https://gmgn.ai/sol/token/7N9jO4ib_49st6Fs3t9kJx7wxLywWSSYft6atdYvcM8mgKgGppump"", ""tco"": ""https://t.co/KHl3n11aRV""}], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:00:03.322302+00:00,solana,"+18 SOL 

Good old memories https://t.co/hcxK9itkBG",0.4404,positive,"{""data"": {""tweetId"": ""1989257002380308608"", ""username"": ""thekryptoking_"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257002380308608"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:00:02 +0000 2025"", ""author"": {""handle"": ""thekryptoking_"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1967773539441971203/g4XN0g5M_normal.jpg"", ""name"": ""King 🔶""}}, ""body"": {""text"": ""+18 SOL \n\nGood old memories https://t.co/hcxK9itkBG"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": [""https://video-s.twimg.com/amplify_video/1988158941101166593/vid/avc1/1080x1920/QCnezfsfR0N9d35R.mp4?tag=21""]}}}, ""event_type"": ""post_created""}"
2025-11-14T09:00:13.557010+00:00,ethereum,OG used to mean something bruh,0.0,neutral,"{""data"": {""tweetId"": ""1989257044218818777"", ""username"": ""BokLocks"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257044218818777"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:00:12 +0000 2025"", ""author"": {""handle"": ""BokLocks"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1370920520384835587/D-cU3P6r_normal.jpg"", ""name"": ""Bok""}}, ""body"": {""text"": ""OG used to mean something bruh"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:00:13.742859+00:00,solana,"Opinion: Transitioning from long-term joblessness into the world of work has never been easy, but it will be especially hard for a group that struggles with anxiety and has grown increasingly socially isolated. https://t.co/Y5NvH4rZlP https://t.co/dpRDD8yEh3",-0.8748,negative,"{""data"": {""tweetId"": ""1989257045493657614"", ""username"": ""FT"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257045493657614"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:00:12 +0000 2025"", ""author"": {""handle"": ""FT"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/931156393108885504/EqEMtLhM_normal.jpg"", ""name"": ""Financial Times""}}, ""body"": {""text"": ""Opinion: Transitioning from long-term joblessness into the world of work has never been easy, but it will be especially hard for a group that struggles with anxiety and has grown increasingly socially isolated. https://t.co/Y5NvH4rZlP https://t.co/dpRDD8yEh3"", ""urls"": [{""name"": ""on.ft.com/43vJdLR"", ""url"": ""https://on.ft.com/43vJdLR"", ""tco"": ""https://t.co/Y5NvH4rZlP""}], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5tCvEKWEAAo90O.jpg""], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:00:17.303602+00:00,ethereum,who is awake and eating something rn?,0.0,neutral,"{""data"": {""tweetId"": ""1989257060622758395"", ""username"": ""realdogen"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257060622758395"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:00:16 +0000 2025"", ""author"": {""handle"": ""realdogen"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1955137516966920192/_1U73Cm3_normal.jpg"", ""name"": ""Dōgen""}}, ""body"": {""text"": ""who is awake and eating something rn?"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:01:07.103642+00:00,bitcoin,"🇺🇸 LATEST: Which political bloc is most aligned with Bitcoin right now?

A new analysis shows BTC is emerging as a rare bipartisan bridge. https://t.co/QE8NX3FV3W",0.0,neutral,"{""data"": {""tweetId"": ""1989257269544960138"", ""username"": ""Cointelegraph"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257269544960138"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:01:06 +0000 2025"", ""author"": {""handle"": ""Cointelegraph"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1755983593925378048/kYutau0B_normal.jpg"", ""name"": ""Cointelegraph""}}, ""body"": {""text"": ""🇺🇸 LATEST: Which political bloc is most aligned with Bitcoin right now?\n\nA new analysis shows BTC is emerging as a rare bipartisan bridge. https://t.co/QE8NX3FV3W"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5tC7-VXUAAHH6A.jpg""], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:02:06.358202+00:00,bitcoin,"$USDT Dominance at resistance the same resistance from where the crypto markets have seen a MASSIVE bounce, and Bitcoin to new ATH. https://t.co/BXp2gHuDFL",0.2023,positive,"{""data"": {""tweetId"": ""1989257517193691415"", ""username"": ""0xKaroshi"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257517193691415"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:02:05 +0000 2025"", ""author"": {""handle"": ""0xKaroshi"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1982173866559479808/jJSPP58O_normal.jpg"", ""name"": ""𝕜ꪖ𝕣ꪮડꫝⅈ""}}, ""body"": {""text"": ""$USDT Dominance at resistance the same resistance from where the crypto markets have seen a MASSIVE bounce, and Bitcoin to new ATH. https://t.co/BXp2gHuDFL"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5tDCn1WQAAqbKX.jpg""], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:02:14.313244+00:00,solana,"🔔 New token! Check the ANALYSIS! (Screenshot)

$SOLZR
5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump

💎 I use Axiom Trade (The best trading tool) – 
https://t.co/tJlBXiL5Tt
📍 For more info, check the pinned message on my profile! Axiom now supports the 🟡 BNB Chain! https://t.co/xbCYPwijM0",0.8346,positive,"{""data"": {""tweetId"": ""1989257550601310331"", ""username"": ""AutorunCrypto"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257550601310331"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:02:13 +0000 2025"", ""author"": {""handle"": ""AutorunCrypto"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1861201939767169024/A51db0Lt_normal.jpg"", ""name"": ""Autorun""}}, ""body"": {""text"": ""🔔 New token! Check the ANALYSIS! (Screenshot)\n\n$SOLZR\n5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump\n\n💎 I use Axiom Trade (The best trading tool) – \nhttps://t.co/tJlBXiL5Tt\n📍 For more info, check the pinned message on my profile! Axiom now supports the 🟡 BNB Chain! https://t.co/xbCYPwijM0"", ""urls"": [{""name"": ""axiom.trade/@autorunn"", ""url"": ""https://axiom.trade/@autorunn"", ""tco"": ""https://t.co/tJlBXiL5Tt""}], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5tDMkLXwAEPzM0.jpg""], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:02:28.634850+00:00,solana,"Detect PAID DEXScreener: $SOLZR 👇
                                                                     PUMPSWAP SOLANA
CA: 5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump

VolumeBuy 24H:  $701  | VolumSell 24H:  $179 
Liquid:  $25,098 | MC:  $62,920

Check Chart Buy 👉 https://t.co/xV4rLnpBH2",0.0,neutral,"{""data"": {""tweetId"": ""1989257610546323950"", ""username"": ""dexsignals"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257610546323950"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:02:27 +0000 2025"", ""author"": {""handle"": ""dexsignals"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1903238940271976448/xQMKX505_normal.jpg"", ""name"": ""Dex signals""}}, ""body"": {""text"": ""Detect PAID DEXScreener: $SOLZR 👇\n                                                                     PUMPSWAP SOLANA\nCA: 5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump\n\nVolumeBuy 24H:  $701  | VolumSell 24H:  $179 \nLiquid:  $25,098 | MC:  $62,920\n\nCheck Chart Buy 👉 https://t.co/xV4rLnpBH2"", ""urls"": [{""name"": ""gmgn.ai/sol/token/7N9j…"", ""url"": ""https://gmgn.ai/sol/token/7N9jO4ib_5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump"", ""tco"": ""https://t.co/xV4rLnpBH2""}], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:03:16.079424+00:00,solana,"Detect Boost  100⚡  DEXScreener: $SOLZR 👇
                                                                     PUMPSWAP SOLANA
CA: 5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump

VolumeBuy 24H:  $1,698  | VolumSell 24H:  $2,566 
Liquid:  $22,462 | MC:  $50,249

Check Chart Buy 👉 https://t.co/xV4rLnpBH2",0.4019,positive,"{""data"": {""tweetId"": ""1989257809712824703"", ""username"": ""dexsignals"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989257809712824703"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:03:15 +0000 2025"", ""author"": {""handle"": ""dexsignals"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1903238940271976448/xQMKX505_normal.jpg"", ""name"": ""Dex signals""}}, ""body"": {""text"": ""Detect Boost  100⚡  DEXScreener: $SOLZR 👇\n                                                                     PUMPSWAP SOLANA\nCA: 5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump\n\nVolumeBuy 24H:  $1,698  | VolumSell 24H:  $2,566 \nLiquid:  $22,462 | MC:  $50,249\n\nCheck Chart Buy 👉 https://t.co/xV4rLnpBH2"", ""urls"": [{""name"": ""gmgn.ai/sol/token/7N9j…"", ""url"": ""https://gmgn.ai/sol/token/7N9jO4ib_5PGB6nVBVij7WMva2V4HGFogjxsie2csEXSLf2Uypump"", ""tco"": ""https://t.co/xV4rLnpBH2""}], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:04:43.213644+00:00,bitcoin,"It’s not like this is my first time being down bad… but let me remind you how fast this market flips, at least for me.

2022:
When everything nuked, whatever I had left I threw into $LUNC recovered 40% of my losses from the ashes.

2023:
$PEPE, $MONG, $TURBO — those three carried me back onto the rails when everyone thought the market was dead.

2024:
Within 72 hours, $NAP and $SLERF gave me another crazy boost.
I shorted BTC from 48k on Feb 6th… and recovered everything in a single day in August.

Since then?
Down bad again. Happens.

But that first week of October reminded me of something:
this industry doesn’t care about “slow progress.”
Years of bleeding can be reversed in hours.

That’s why I don’t stop believing.
That’s why you shouldn’t either.

At the end of the day, you’re still ahead of 93% of the population who haven’t even entered this space yet.

Stay patient
Your moment always returns  suddenly.",-0.9307,negative,"{""data"": {""tweetId"": ""1989258175757922694"", ""username"": ""bull_bnb"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989258175757922694"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:04:42 +0000 2025"", ""author"": {""handle"": ""bull_bnb"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1988779370388025344/2iRdEtdh_normal.jpg"", ""name"": ""BULL 牛""}}, ""body"": {""text"": ""It’s not like this is my first time being down bad… but let me remind you how fast this market flips, at least for me.\n\n2022:\nWhen everything nuked, whatever I had left I threw into $LUNC recovered 40% of my losses from the ashes.\n\n2023:\n$PEPE, $MONG, $TURBO — those three carried me back onto the rails when everyone thought the market was dead.\n\n2024:\nWithin 72 hours, $NAP and $SLERF gave me another crazy boost.\nI shorted BTC from 48k on Feb 6th… and recovered everything in a single day in August.\n\nSince then?\nDown bad again. Happens.\n\nBut that first week of October reminded me of something:\nthis industry doesn’t care about “slow progress.”\nYears of bleeding can be reversed in hours.\n\nThat’s why I don’t stop believing.\nThat’s why you shouldn’t either.\n\nAt the end of the day, you’re still ahead of 93% of the population who haven’t even entered this space yet.\n\nStay patient\nYour moment always returns  suddenly."", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:08:08.904090+00:00,solana,@PumpDotFunGuy Do you have a fav “cube” (any shape) to solve aside from the classic one?,0.5859,positive,"{""data"": {""tweetId"": ""1989259039306649994"", ""username"": ""wirelyss"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989259039306649994"", ""type"": ""REPLY"", ""created_at"": ""Fri Nov 14 09:08:08 +0000 2025"", ""author"": {""handle"": ""wirelyss"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1972392181785604096/lMWLvYWC_normal.jpg"", ""name"": ""Wirelyss 👁️‍🗨️💫""}}, ""body"": {""text"": ""@PumpDotFunGuy Do you have a fav “cube” (any shape) to solve aside from the classic one?"", ""urls"": [], ""mentions"": [{""id"": ""1366859101939109890"", ""name"": ""Franklin the Pump Dot Fun Guy"", ""handle"": ""PumpDotFunGuy""}]}, ""media"": {""images"": [], ""videos"": []}, ""subtweet"": {""id"": ""1989248907470336381"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 08:27:52 +0000 2025"", ""author"": {""handle"": ""PumpDotFunGuy"", ""verified"": false, ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1983000176970149888/_RSZ-Ner_normal.jpg"", ""name"": ""Franklin the Pump Dot Fun Guy""}}, ""body"": {""text"": ""If you’re in crypto,\n\npivot to Rubik’s Cubes.\n\nMy 67 dance with a 6x6 cube in one hand and a 7x7 cube in the other hand. https://t.co/Iyuwf3tLPd"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": [""https://video.twimg.com/amplify_video/1989248053274914816/vid/avc1/1080x1920/G2OQqpaPOPA0t3ml.mp4?tag=21""]}}}}, ""event_type"": ""post_created""}"
2025-11-14T09:08:36.672055+00:00,bitcoin,"But he can't sell MSTR now that it's trading so close to NAV ... and he refused to sell Bitcoin even at the highs to prefund dividends, so it seems like he is boxing himself into a corner where he needs to sell more STRC to new investors to pay the returns promised to existing STRC holders in perpetuity.",0.5416,positive,"{""data"": {""tweetId"": ""1989259155052392619"", ""username"": ""JoshMandell6"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989259155052392619"", ""type"": ""QUOTE"", ""created_at"": ""Fri Nov 14 09:08:35 +0000 2025"", ""author"": {""handle"": ""JoshMandell6"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1782477704278749185/Xf27TAWs_normal.jpg"", ""name"": ""Josh Man""}}, ""body"": {""text"": ""But he can't sell MSTR now that it's trading so close to NAV ... and he refused to sell Bitcoin even at the highs to prefund dividends, so it seems like he is boxing himself into a corner where he needs to sell more STRC to new investors to pay the returns promised to existing STRC holders in perpetuity."", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}, ""subtweet"": {""id"": ""1989053498525380836"", ""type"": ""TWEET"", ""created_at"": ""Thu Nov 13 19:31:23 +0000 2025"", ""author"": {""handle"": ""pete_rizzo_"", ""verified"": false, ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1752407077987721216/329doR50_normal.jpg"", ""name"": ""The Bitcoin Historian""}}, ""body"": {""text"": ""JUST IN: MICHAEL SAYLOR JUST SAID HE PLANS TO RAISE $1 BILLION A DAY USING $STRC\n\n1,000,000 #BITCOIN. ITS COMING 🚀 https://t.co/B3WBpuXlrO"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5qJkuBXMAAGMDg.jpg"", ""https://pbs.twimg.com/media/G5qJlsmWYAA9BNb.jpg""], ""videos"": []}}}}, ""event_type"": ""post_created""}"
2025-11-14T09:08:49.344483+00:00,ethereum,"@KookCapitalLLC @LexaproTrader U right big bro I should just go blatantly commit crimes and scam people instead

You got it Kook, king of moral high ground and ethics👍",-0.3612,negative,"{""data"": {""tweetId"": ""1989259207137501192"", ""username"": ""spunosounds"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989259207137501192"", ""type"": ""REPLY"", ""created_at"": ""Fri Nov 14 09:08:48 +0000 2025"", ""author"": {""handle"": ""spunosounds"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1939165658928889856/cuVAYx3O_normal.jpg"", ""name"": ""spuno""}}, ""body"": {""text"": ""@KookCapitalLLC @LexaproTrader U right big bro I should just go blatantly commit crimes and scam people instead\n\nYou got it Kook, king of moral high ground and ethics👍"", ""urls"": [], ""mentions"": [{""id"": ""864011281"", ""name"": ""kook 🏝️"", ""handle"": ""KookCapitalLLC""}, {""id"": ""1497133752278999066"", ""name"": ""Lexapro"", ""handle"": ""LexaproTrader""}]}, ""media"": {""images"": [], ""videos"": []}, ""subtweet"": {""id"": ""1989258750604333540"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:06:59 +0000 2025"", ""author"": {""handle"": ""KookCapitalLLC"", ""verified"": false, ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1724383779307843584/YiFv8ORd_normal.jpg"", ""name"": ""kook 🏝️""}}, ""body"": {""text"": ""@LexaproTrader @spunosounds discussing this with mr 1.8 second hold time self congratulating himself on the timeline is wild 😂"", ""urls"": [], ""mentions"": [{""id"": ""1497133752278999066"", ""name"": ""Lexapro"", ""handle"": ""LexaproTrader""}, {""id"": ""938138521415532544"", ""name"": ""spuno"", ""handle"": ""spunosounds""}]}, ""media"": {""images"": [], ""videos"": []}}}}, ""event_type"": ""post_created""}"
2025-11-14T09:09:35.050918+00:00,solana,"Detect PAID DEXScreener: $pacifier 👇
                                                                     PUMPFUN SOLANA
CA: 3NTAF7kbrrmKhmB8FDiW5Vsoq5TUGT8BbPeiDQ6FskkH

VolumeBuy 24H:  $57,650  | VolumSell 24H:  $45,554 
Liquid:  $0 | MC:  $58,488

Check Chart Buy 👉 https://t.co/GyJzvAN1vh",0.0,neutral,"{""data"": {""tweetId"": ""1989259399354056907"", ""username"": ""dexsignals"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989259399354056907"", ""type"": ""TWEET"", ""created_at"": ""Fri Nov 14 09:09:34 +0000 2025"", ""author"": {""handle"": ""dexsignals"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1903238940271976448/xQMKX505_normal.jpg"", ""name"": ""Dex signals""}}, ""body"": {""text"": ""Detect PAID DEXScreener: $pacifier 👇\n                                                                     PUMPFUN SOLANA\nCA: 3NTAF7kbrrmKhmB8FDiW5Vsoq5TUGT8BbPeiDQ6FskkH\n\nVolumeBuy 24H:  $57,650  | VolumSell 24H:  $45,554 \nLiquid:  $0 | MC:  $58,488\n\nCheck Chart Buy 👉 https://t.co/GyJzvAN1vh"", ""urls"": [{""name"": ""gmgn.ai/sol/token/7N9j…"", ""url"": ""https://gmgn.ai/sol/token/7N9jO4ib_3NTAF7kbrrmKhmB8FDiW5Vsoq5TUGT8BbPeiDQ6FskkH"", ""tco"": ""https://t.co/GyJzvAN1vh""}], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}}}, ""event_type"": ""post_created""}"
2025-11-14T09:09:40.118873+00:00,bitcoin,"excellent thesis

recommend giving it a read

crypto phase 1: Bitcoin

phase 2: programmability, scale, and institutions

phase 3: privacy at planetary scale

we will finish the job of the cypherpunks",0.8225,positive,"{""data"": {""tweetId"": ""1989259419369304516"", ""username"": ""0xMert_"", ""action"": ""post_update"", ""tweet"": {""id"": ""1989259419369304516"", ""type"": ""QUOTE"", ""created_at"": ""Fri Nov 14 09:09:38 +0000 2025"", ""author"": {""handle"": ""0xMert_"", ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1975912876243095552/YlVLO4Oz_normal.jpg"", ""name"": ""mert | helius.dev""}}, ""body"": {""text"": ""excellent thesis\n\nrecommend giving it a read\n\ncrypto phase 1: Bitcoin\n\nphase 2: programmability, scale, and institutions\n\nphase 3: privacy at planetary scale\n\nwe will finish the job of the cypherpunks"", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [], ""videos"": []}, ""subtweet"": {""id"": ""1989051202655355126"", ""type"": ""TWEET"", ""created_at"": ""Thu Nov 13 19:22:16 +0000 2025"", ""author"": {""handle"": ""simononchain"", ""verified"": false, ""profile"": {""avatar"": ""https://pbs.twimg.com/profile_images/1961983418092158976/D9cL7EdP_normal.jpg"", ""name"": ""Simon""}}, ""body"": {""text"": ""If you told me 6 months ago that Zcash would start absorbing Bitcoin’s original use-case, I’d have laughed.\n\nToday, I’m not so sure...\n\nIn fact, I believe a strong case can be made that BTC's original cypherpunk vision has been hijacked. \n\nNot just because it has underperformed things like the $QQQ's, but because its role as a sovereign, censorship-resistant, private medium of wealth storage and transfer has been hollowed out...\n\nFor example,\n\n ~9% of all BTC sits in US ETFs or government treasuries today; custodial, surveilled, fully transparent structures where individual sovereignty is basically zero.\nAt the same time, global financial surveillance is accelerating.\n\nFrom EU stablecoin balance caps, eventual roll outs of CBDC’s across a range of jurisdictions and the very real possibility of a more interventionist, anti crypto “democratic socialist” US government.\n\nWhat many no longer discuss is that Bitcoin actually had an opportunity to fix this over a decade ago...\n\nThe Zerocoin proposal, a cryptographically sound privacy layer designed specifically for Bitcoin, was brought to the community in 2013. \n\nIt could have become Bitcoin’s native shielded transaction system or at least a sidechain that preserved the asset’s cypherpunk roots.\nBut Bitcoin Core rejected it.\n\nNot because it didn’t work, but because the culture had already begun shifting toward “don’t change Bitcoin,” ossification, and risk-aversion. \n\nThe team behind Zerocoin eventually left and created Zcash, implementing the privacy Bitcoin refused to adopt.\n\nAgainst that backdrop, Bitcoin has no credible way to shield balances or transaction flows.\n\nEven Satoshi openly acknowledged this limitation in 2010: “If a solution was found, a much better, easier, more convenient implementation of Bitcoin would be possible.”\n\nHe was talking specifically about privacy.\nIf you go back through Bitcointalk archives, it’s clear a lot of early Bitcoiners believed that if stronger cryptographic tools existed then, Bitcoin would’ve implemented them from day one. \n\nThat sentiment never fully went away, and as modern ZK proving systems have matured, it’s resurfaced in a very real way.\n\nThis is (IMO) one of the biggest drivers behind ZEC’s recent outperformance today.\n\nBut why ZEC then and not $XMR?\n\nMonero is obfuscation, not encryption; so it is weaker from a technical POV.\n\nFurther, XMR's branding as a “darknet coin” permanently limits its mainstream legitimacy. Zcash, on the other hand, has consciously rebranded itself around freedom, sovereignty, and cryptographic integrity, not as the preferred currency of criminals...\n\n/////\n\nThe larger, more recent and timely unlock for ZEC though, is less around its branding but more around recent advances in UX.\n\nLast month, NEAR Intents fully integrated ZEC, rolling out Zashi Swaps. \n\nThis has helped enable native, shielded, cross-chain swaps directly onchain and on mobile (without having to use a CEX).This is the infrastructure ZEC never had. \n\nAnd since its gone live, the market has reacted. \n\n$ZEC has already gone from ~$78 to a peak of ~$800 before settling in the ~$500 range today, and on Near Intents it’s now out-voluming Bitcoin:\n\n 30D: $390M ZEC vs. $272M BTC\n 7D: $168M ZEC vs. $94M BTC\n\nThese flows tell a very clear story: since its become trivial for users to rotate their BTC into ZEC in a fully non-custodial, private way, they've begun doing it.\n\nYou can also see this playing out directly on-chain.\n\nSince October 1st, nearly 1 million ZEC (+25%) has moved into shielded pools, almost all of it driven by a vertical explosion in the Orchard pool once intents + mobile UX went live.\nNearly 5M ZEC is now sitting in shielded pools.\n\nAnother important point: the Winklevoss twins have publicly thrown their support behind ZEC.\n\nWhile it may be easy to write them off as low signal these days, them throwing their weight behind a new token is very significant.\n\nPeople forget how instrumental they were to Bitcoin’s early breakout, they:\n\n- were among the first major BTC whales (held ~1% of supply)\n- helped shape the macro narrative in 2013\n- provided early liquidity pipelines\n- and they helped legitimize Bitcoin to institutions at a time when nobody else could.\n\nIn this sense, their backing isn’t symbolic but also  signals to a very specific class of early adopters that ZEC is worth paying attention to.  \n\nTheir alignment with the Trump administration also adds a non-trivial political dimension...\n\nAnd it’s not just them. An increasing number of early BTC whales, have started to acknowledge that ZEC is picking up the values Bitcoin has slowly drifted away from. \n\nYou can feel that shift in tone if you track who’s resurfacing in the conversation\n\nFinally, ZEC has also stood out because it’s been one of the only PvE assets since the October upgrade went live, not PvP like the rest of the space has felt.\n\nWhere most of crypto has been existing participants trading against each other (plus some ETF- and DAT-specific flows), ZEC has actually pulled in new capital:\n \n- BTC holders rotating for privacy reasons\n- off-chain capital looking for sovereignty guarantees \n- and even Silicon Valley technologists who still believe in and want exposure to the original cypherpunk ethos.\n\nWhen you put all of this together:\n\n - institutional/government capture of BTC\n - rising global surveillance\n - Satoshi’s own comments about Bitcoin’s missing privacy layer\n- Bitcoin core’s refusal to adopt Zerocoin or any credible privacy upgrade (forcing its creators to build Zcash instead)\n - OG Bitcoiners revisiting the “what Bitcoin should have been” argument\n - ZEC’s technical superiority over XMR\n - the Zashi/Intents UX unlock\n - volume flipping BTC\n - shielded supply going parabolic\n - major early Bitcoin figures (Winklevoss + others) now supporting ZEC\n - ZEC being one of the few PvE assets this cycle\n\n…it becomes difficult to ignore the possibility that $ZEC is stepping into the role Bitcoin abandoned, a store of value with privacy and sovereignty built in."", ""urls"": [], ""mentions"": []}, ""media"": {""images"": [""https://pbs.twimg.com/media/G5p8nNfWMAAkwUi.jpg"", ""https://pbs.twimg.com/media/G5p8uxtXUAAI_aF.jpg"", ""https://pbs.twimg.com/media/G5p9YLBWMAA0-85.jpg"", ""https://pbs.twimg.com/media/G5p_daeXsAA7nrw.png""], ""videos"": []}}}}, ""event_type"": ""post_created""}"
